Feature,Coefficient,Odds_Ratio,Absolute_Coefficient
cat__City_Petaluma,-0.7038763671672023,0.49466408290857666,0.7038763671672023
cat__City_El Portal,-0.7047209994121153,0.49424645007166046,0.7047209994121153
cat__City_West Hills,-0.7053686889054346,0.4939264354850686,0.7053686889054346
cat__City_Warner Springs,-0.7110999345312745,0.4911037183313979,0.7110999345312745
cat__City_Pine Valley,-0.7111315022195976,0.4910882155669778,0.7111315022195976
cat__City_Castroville,-0.7125091231286402,0.4904121479623846,0.7125091231286402
cat__City_Manteca,-0.7161104993689952,0.48864916579125944,0.7161104993689952
cat__City_Diamond Bar,-0.720492331650223,0.4865126714009152,0.720492331650223
cat__City_Twin Bridges,-0.7224448880264227,0.48556365478799735,0.7224448880264227
cat__City_Mineral,-0.7269470730629695,0.4833824710977276,0.7269470730629695
cat__City_Thousand Palms,-0.7348248012866154,0.4795894750739087,0.7348248012866154
cat__City_Santa Ynez,-0.7398714372514404,0.4771752585405189,0.7398714372514404
cat__City_Artesia,-0.7426971206678837,0.4758288155324514,0.7426971206678837
cat__City_Los Banos,-0.7480445277192906,0.4732911561647865,0.7480445277192906
cat__City_Descanso,-0.7487188734345015,0.47297210189011174,0.7487188734345015
cat__City_Cerritos,-0.7566714238758412,0.46922568392595804,0.7566714238758412
cat__City_Calabasas,-0.7629005037999346,0.4663119240813214,0.7629005037999346
cat__City_Montara,-0.7696003805588366,0.46319813431036067,0.7696003805588366
cat__City_Los Molinos,-0.7698041339670942,0.4631037657260832,0.7698041339670942
cat__City_Vista,-0.7750064643680621,0.46070080284978376,0.7750064643680621
cat__City_Menifee,-0.7760767725600388,0.4602079747924439,0.7760767725600388
cat__Contract_One year,-0.7791988723903392,0.4587734001603429,0.7791988723903392
cat__City_Cathedral City,-0.7800026929903683,0.45840477682391256,0.7800026929903683
cat__City_Meadow Valley,-0.785545689405904,0.4558708699951614,0.785545689405904
cat__City_Lincoln,-0.792918246477366,0.45252229493679175,0.792918246477366
cat__City_Garden Grove,-0.7947292896742683,0.4517034991741435,0.7947292896742683
cat__City_California City,-0.8012240099189041,0.4487793174633927,0.8012240099189041
cat__City_San Gregorio,-0.8073954202997409,0.44601824474456336,0.8073954202997409
cat__City_Shingle Springs,-0.8185099419078664,0.4410884124390489,0.8185099419078664
cat__City_Forks Of Salmon,-0.8235633772202974,0.438865023287944,0.8235633772202974
cat__City_Escalon,-0.826083360234167,0.4377604831795473,0.826083360234167
cat__City_Temple City,-0.8271705545819331,0.4372848110774229,0.8271705545819331
cat__City_Orange,-0.829654917107009,0.4361997854365876,0.829654917107009
cat__City_Saratoga,-0.83298271463573,0.4347506134813812,0.83298271463573
cat__City_Newcastle,-0.8344854236022269,0.43409780045315316,0.8344854236022269
cat__City_Palo Verde,-0.8441609801524784,0.42991791659659645,0.8441609801524784
cat__City_Herald,-0.8470304605511225,0.4286860438245446,0.8470304605511225
cat__City_Meridian,-0.8621128367266422,0.4222689537785448,0.8621128367266422
cat__City_Rancho Palos Verdes,-0.8663930983137348,0.4204653948018972,0.8663930983137348
cat__City_Tehama,-0.8745303953244979,0.4170578260041733,0.8745303953244979
cat__City_Valley Village,-0.8751171193170485,0.4168131999423831,0.8751171193170485
cat__City_Paicines,-0.8828818781721249,0.4135892786408541,0.8828818781721249
cat__City_Raisin City,-0.8862430859236332,0.4122014528435646,0.8862430859236332
cat__City_Willits,-0.8904378850823909,0.41047597208872527,0.8904378850823909
cat__City_Arroyo Grande,-0.907236116256988,0.40363829306204657,0.907236116256988
cat__City_La Mirada,-0.9080468495402649,0.4033111826810098,0.9080468495402649
cat__City_Westlake Village,-0.9090045349379755,0.402925122342304,0.9090045349379755
cat__City_Hornitos,-0.9102154444761487,0.4024375117542281,0.9102154444761487
cat__City_Loyalton,-0.9122052960465175,0.40163751703882455,0.9122052960465175
cat__City_Compton,-0.9267165612267712,0.3958513324879395,0.9267165612267712
cat__City_Frazier Park,-0.9329019300119313,0.39341040281973855,0.9329019300119313
cat__City_Brawley,-0.9341415931637707,0.39292300860455465,0.9341415931637707
cat__City_Vallejo,-0.9461765258304169,0.3882225482490278,0.9461765258304169
cat__City_Irvine,-0.9511342084914687,0.386302627165094,0.9511342084914687
cat__City_Glenhaven,-0.9845951277767682,0.3735904527182062,0.9845951277767682
cat__City_San Juan Capistrano,-0.9895651601266707,0.3717383025183166,0.9895651601266707
cat__City_Bakersfield,-0.9964260441824514,0.3691965783333847,0.9964260441824514
cat__City_Studio City,-1.0281192965190538,0.3576790165735542,1.0281192965190538
cat__City_Manhattan Beach,-1.060513255603831,0.3462780355697743,1.060513255603831
cat__City_Alviso,-1.0626922827309138,0.3455243078315837,1.0626922827309138
cat__City_Atascadero,-1.0989898079933607,0.3332075173087343,1.0989898079933607
cat__City_Santa Maria,-1.1330382206498688,0.32205329952844597,1.1330382206498688
cat__City_Anaheim,-1.1441900775312284,0.31848175889309455,1.1441900775312284
num__Tenure_Months,-1.1859744442289755,0.30544839201078094,1.1859744442289755
cat__City_Gardena,-1.1989839584469957,0.3015003932671787,1.1989839584469957
cat__City_Beverly Hills,-1.21515793792432,0.2966631562306928,1.21515793792432
cat__City_Upland,-1.2452967174888272,0.28785548370166686,1.2452967174888272
cat__Contract_Two year,-1.3516900050246672,0.2588025133045952,1.3516900050246672
cat__Dependents_Yes,-1.7043638823397946,0.18188805158485588,1.7043638823397946
